data_type;;;precip;precip;precip;precip;precip;precip;precip;precip_max;precip_max;precip_max;precip_max;precip_max;precip_max;precip_max;temp;temp;temp;temp;temp;temp;temp;wind;wind;wind;wind;wind;wind;wind;snow_depth;snow_depth;snow_depth;snow_depth;snow_depth;snow_depth;snow_depth;new_snow;new_snow;new_snow;new_snow;new_snow;new_snow;new_snow;new_snow_max;new_snow_max;new_snow_max;new_snow_max;new_snow_max;new_snow_max;new_snow_max
attr;;;0;5;25;50;75;95;100;0;5;25;50;75;95;100;0;5;25;50;75;95;100;0;5;25;50;75;95;100;0;5;25;50;75;95;100;0;5;25;50;75;95;100;0;5;25;50;75;95;100
region;date;elevation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3010;2019-11-08;0-300;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.092;0.092;0.092;0.122;0.122;0.122;0.153;-18.2;-14.7;-11.6;-9.6;-7.6;-5.2;-4.1;0.0;0.0;0.0;0.0;0.0;4.0;4.0;60.0;98.85;130.0;162.0;197.583;319.0;418.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-08;300-600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.092;0.092;0.092;0.122;0.122;0.122;0.153;-18.4;-15.2;-12.4;-10.5;-8.6;-6.4;-4.4;0.0;0.0;0.0;0.0;4.0;4.0;4.0;103.0;146.0;176.0;192.0;224.0;383.85;416.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-08;600-900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.092;0.092;0.092;0.122;0.122;0.122;0.153;-18.2;-13.6;-11.4;-10.0;-8.8;-7.1;-5.0;0.0;0.0;0.0;0.0;4.0;4.0;4.0;136.0;180.4;200.0;233.0;299.333;369.8;453.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-08;900-1200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.092;0.092;0.092;0.122;0.122;0.122;0.153;-14.5;-12.6;-11.3;-10.6;-9.8;-8.7;-6.5;0.0;0.0;0.0;0.0;4.0;4.0;4.0;191.0;242.8;304.667;339.0;378.0;443.4;494.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-08;1200-1500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.092;0.092;0.092;0.122;0.122;0.122;0.153;-17.0;-14.1;-12.6;-12.0;-11.4;-10.2;-8.8;0.0;0.0;0.0;0.0;4.0;4.0;4.0;295.0;322.15;352.417;388.5;427.5;620.95;1333.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-09;0-300;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-20.1;-17.0;-13.7;-11.4;-9.0;-6.2;-4.7;0.0;0.0;0.0;0.0;0.0;4.0;4.0;52.0;90.85;122.0;154.0;189.583;311.0;407.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-09;300-600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-20.1;-16.9;-14.3;-11.8;-9.5;-6.7;-4.3;0.0;0.0;0.0;4.0;4.0;4.0;4.0;95.0;138.0;168.0;184.0;216.0;375.85;404.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-09;600-900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-19.5;-14.0;-11.6;-9.9;-8.4;-6.6;-4.3;0.0;0.0;0.0;4.0;4.0;4.0;4.0;128.0;172.4;192.0;225.0;291.333;361.8;443.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-09;900-1200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-14.4;-12.1;-10.6;-9.6;-8.8;-7.7;-6.0;0.0;0.0;0.0;4.0;4.0;4.0;4.0;183.0;234.8;296.667;331.0;370.0;434.6;479.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-09;1200-1500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-13.1;-11.7;-11.0;-10.5;-9.9;-8.9;-7.6;0.0;0.0;0.0;4.0;4.0;4.0;4.0;287.0;314.15;344.417;380.5;419.5;604.95;1317.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-10;0-300;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-20.5;-17.2;-13.4;-10.6;-7.8;-4.5;-2.2;0.0;0.0;0.0;0.0;0.0;4.0;4.0;52.0;82.85;114.0;146.0;181.583;303.0;399.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-10;300-600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-20.7;-17.6;-14.6;-11.7;-9.3;-6.0;-2.6;0.0;0.0;0.0;0.0;4.0;4.0;9.0;87.0;130.0;160.0;176.0;208.0;367.85;396.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-10;600-900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-20.4;-14.7;-11.6;-9.6;-7.9;-5.9;-2.7;0.0;0.0;0.0;0.0;4.0;4.0;9.0;120.0;164.4;184.0;217.0;283.333;353.8;435.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-10;900-1200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-14.5;-11.4;-9.7;-8.8;-7.9;-6.5;-3.9;0.0;0.0;0.0;0.0;4.0;4.0;9.0;175.0;226.8;288.667;323.0;362.0;426.6;470.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-10;1200-1500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-12.7;-11.0;-10.3;-9.6;-8.9;-7.8;-5.3;0.0;0.0;0.0;0.0;4.0;4.0;9.0;279.0;306.15;336.417;372.5;411.5;592.4;1301.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-11;0-300;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.408;0.6;0.6;-19.1;-14.8;-11.1;-9.0;-6.5;-4.0;-2.6;0.0;0.0;0.0;0.0;4.0;4.0;16.0;52.0;74.85;106.0;138.0;173.583;295.0;391.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;4.0;8.0
3010;2019-11-11;300-600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.408;0.6;0.6;-19.5;-15.4;-11.9;-9.7;-7.8;-5.5;-2.8;0.0;0.0;0.0;4.0;9.0;12.0;12.0;79.0;122.0;152.0;168.0;200.0;359.85;388.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;4.0;8.0
3010;2019-11-11;600-900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.408;0.6;0.6;-19.2;-12.9;-10.4;-9.2;-7.8;-5.7;-3.0;0.0;0.0;0.0;4.0;9.0;12.0;12.0;112.0;156.4;176.0;209.0;275.333;345.8;427.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;4.0;8.0
3010;2019-11-11;900-1200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.408;0.6;0.6;-13.6;-11.3;-10.2;-9.1;-7.8;-6.1;-3.6;0.0;0.0;0.0;4.0;9.0;12.0;12.0;167.0;218.8;280.667;315.0;354.0;418.6;462.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;4.0;8.0
3010;2019-11-11;1200-1500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.408;0.6;0.6;-15.1;-12.9;-11.4;-10.2;-9.1;-7.5;-5.4;0.0;0.0;0.0;4.0;9.0;12.0;12.0;271.0;298.15;328.417;364.5;403.5;583.55;1285.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;4.0;8.0
3010;2019-11-12;0-300;0.0;0.0;0.0;0.0;0.0;0.3;1.5;0.0;0.0;0.2;0.6;0.9;1.315;1.5;-9.4;-7.0;-5.5;-4.0;-2.1;-0.3;1.0;0.0;0.0;4.0;4.0;9.0;12.0;19.0;50.0;66.85;98.0;130.0;165.583;287.0;383.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;1.0;2.0;3.0
3010;2019-11-12;300-600;0.0;0.0;0.0;0.0;0.0;0.3;1.5;0.0;0.0;0.2;0.6;0.9;1.315;1.5;-9.5;-8.2;-7.0;-5.9;-4.3;-2.2;0.2;0.0;0.0;4.0;9.0;12.0;16.0;16.0;71.0;114.0;144.0;161.0;192.0;351.85;380.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;1.0;2.0;3.0
3010;2019-11-12;600-900;0.0;0.0;0.0;0.0;0.0;0.3;1.5;0.0;0.0;0.2;0.6;0.9;1.315;1.5;-10.1;-9.1;-8.2;-7.4;-6.5;-5.055;-1.2;0.0;0.0;4.0;9.0;12.0;16.0;16.0;104.0;148.4;169.0;201.0;268.333;337.8;419.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;1.0;2.0;3.0
3010;2019-11-12;900-1200;0.0;0.0;0.0;0.0;0.0;0.3;1.5;0.0;0.0;0.2;0.6;0.9;1.315;1.5;-11.9;-10.0;-9.1;-8.4;-7.7;-6.7;-4.8;0.0;0.0;4.0;9.0;12.0;16.0;16.0;159.0;210.8;272.667;307.0;346.0;410.6;454.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;1.0;2.0;3.0
3010;2019-11-12;1200-1500;0.0;0.0;0.0;0.0;0.0;0.3;1.5;0.0;0.0;0.2;0.6;0.9;1.315;1.5;-15.3;-12.1;-10.9;-10.0;-9.3;-8.3;-6.2;0.0;0.0;4.0;9.0;12.0;16.0;16.0;263.0;290.15;320.417;356.5;395.5;575.55;1270.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;1.0;2.0;3.0
3010;2019-11-13;0-300;0.0;0.0;0.0;0.0;0.0;1.0;3.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.7;-4.5;-2.3;-1.0;-0.3;0.8;1.8;0.0;0.0;4.0;4.0;9.0;16.0;23.0;44.0;59.0;90.0;123.0;162.583;279.0;375.0;0.0;0.0;0.0;0.0;0.0;8.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-13;300-600;0.0;0.0;0.0;0.0;0.0;1.0;3.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.1;-5.3;-4.5;-3.5;-2.5;-1.4;0.6;0.0;0.0;4.0;4.0;12.0;19.0;19.0;63.0;106.0;137.0;157.0;184.0;343.85;372.0;0.0;0.0;0.0;0.0;0.0;8.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-13;600-900;0.0;0.0;0.0;0.0;0.0;1.0;3.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-8.5;-6.7;-5.9;-5.3;-4.7;-3.5;-1.1;0.0;0.0;4.0;4.0;12.0;19.0;19.0;96.0;142.0;163.0;193.0;261.0;329.8;411.0;0.0;0.0;0.0;0.0;0.0;8.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-13;900-1200;0.0;0.0;0.0;0.0;0.0;1.0;3.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-10.1;-8.5;-7.4;-6.7;-6.1;-5.1;-3.6;0.0;0.0;4.0;4.0;12.0;19.0;19.0;155.0;202.8;266.667;300.0;338.0;402.6;446.0;0.0;0.0;0.0;0.0;0.0;8.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-13;1200-1500;0.0;0.0;0.0;0.0;0.0;1.0;3.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-14.2;-11.0;-9.4;-8.5;-7.7;-6.7;-4.8;0.0;0.0;4.0;4.0;12.0;19.0;19.0;255.0;286.15;314.417;348.5;387.5;567.55;1257.0;0.0;0.0;0.0;0.0;0.0;8.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-14;0-300;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.383;0.6;0.8;-7.9;-6.1;-4.6;-3.3;-1.6;0.9;2.8;0.0;0.0;0.0;0.0;4.0;4.0;4.0;44.0;54.0;82.0;115.0;154.167;270.05;367.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;3.0
3010;2019-11-14;300-600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.383;0.6;0.8;-7.5;-5.8;-4.4;-3.6;-2.3;0.0;2.0;0.0;0.0;0.0;0.0;4.0;4.0;4.0;55.0;98.0;129.0;149.0;176.0;335.85;364.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;3.0
3010;2019-11-14;600-900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.383;0.6;0.8;-7.3;-5.3;-4.5;-3.8;-2.8;-0.6;0.5;0.0;0.0;0.0;0.0;4.0;4.0;4.0;88.0;134.0;155.0;185.0;253.0;321.8;403.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;3.0
3010;2019-11-14;900-1200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.383;0.6;0.8;-7.9;-6.4;-5.3;-4.6;-3.8;-1.8;0.0;0.0;0.0;0.0;0.0;4.0;4.0;4.0;147.0;194.8;258.667;292.0;330.0;394.6;438.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;3.0
3010;2019-11-14;1200-1500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.383;0.6;0.8;-11.1;-8.3;-6.9;-6.0;-5.2;-3.3;0.0;0.0;0.0;0.0;0.0;4.0;4.0;4.0;247.0;278.15;306.417;340.5;379.5;559.55;1242.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;3.0
3010;2019-11-15;0-300;0.0;0.0;0.0;1.9;2.6;3.5;4.4;1.2;1.8;2.9;4.1;4.2;4.4;4.4;-9.1;-2.9;-0.5;0.8;1.9;2.9;3.3;0.0;0.0;0.0;4.0;4.0;9.0;12.0;44.0;52.0;77.0;108.0;151.583;247.0;359.0;0.0;0.0;0.0;0.0;13.0;17.0;20.0;0.0;0.0;14.0;15.0;16.0;19.0;20.0
3010;2019-11-15;300-600;0.0;0.0;0.0;1.9;2.6;3.5;4.4;1.2;1.8;2.9;4.1;4.2;4.4;4.4;-10.0;-4.8;-2.0;-0.7;0.3;1.3;2.6;0.0;0.0;0.0;4.0;4.0;9.0;9.0;53.0;91.0;127.0;153.5;184.0;326.85;356.0;0.0;0.0;0.0;0.0;13.0;17.0;20.0;0.0;0.0;14.0;15.0;16.0;19.0;20.0
3010;2019-11-15;600-900;0.0;0.0;0.0;1.9;2.6;3.5;4.4;1.2;1.8;2.9;4.1;4.2;4.4;4.4;-9.8;-4.4;-2.6;-1.6;-0.7;0.3;1.6;0.0;0.0;0.0;4.0;4.0;9.0;9.0;84.0;129.0;154.0;189.0;252.0;324.0;412.0;0.0;0.0;0.0;0.0;13.0;17.0;20.0;0.0;0.0;14.0;15.0;16.0;19.0;20.0
3010;2019-11-15;900-1200;0.0;0.0;0.0;1.9;2.6;3.5;4.4;1.2;1.8;2.9;4.1;4.2;4.4;4.4;-7.2;-4.8;-3.7;-3.0;-2.2;-1.2;0.7;0.0;0.0;0.0;4.0;4.0;9.0;9.0;139.0;194.8;258.0;290.0;331.0;400.8;449.0;0.0;0.0;0.0;0.0;13.0;17.0;20.0;0.0;0.0;14.0;15.0;16.0;19.0;20.0
3010;2019-11-15;1200-1500;0.0;0.0;0.0;1.9;2.6;3.5;4.4;1.2;1.8;2.9;4.1;4.2;4.4;4.4;-10.2;-7.2;-5.8;-4.9;-4.2;-3.1;-1.3;0.0;0.0;0.0;4.0;4.0;9.0;9.0;239.0;276.15;302.417;335.5;374.0;551.55;1234.0;0.0;0.0;0.0;0.0;13.0;17.0;20.0;0.0;0.0;14.0;15.0;16.0;19.0;20.0
3010;2019-11-16;0-300;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-11.2;-8.2;-6.2;-4.7;-2.9;-0.6;1.5;0.0;0.0;0.0;0.0;4.0;4.0;12.0;44.0;52.0;69.0;100.0;143.583;239.0;351.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-16;300-600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-11.3;-8.8;-6.9;-5.3;-3.8;-1.9;0.4;0.0;0.0;0.0;4.0;4.0;9.0;16.0;52.0;84.0;119.0;145.5;176.0;318.85;348.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-16;600-900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-11.0;-7.3;-5.3;-4.0;-2.9;-1.8;-0.3;0.0;0.0;0.0;4.0;4.0;9.0;16.0;84.0;121.0;146.0;181.0;244.0;316.0;404.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-16;900-1200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.5;-5.3;-4.2;-3.6;-3.0;-2.2;-0.8;0.0;0.0;0.0;4.0;4.0;9.0;16.0;131.0;186.8;250.0;282.0;323.0;392.8;441.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-16;1200-1500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.5;-5.9;-5.1;-4.55;-4.0;-3.1;-1.9;0.0;0.0;0.0;4.0;4.0;9.0;16.0;231.0;268.15;294.417;327.5;366.0;543.55;1226.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-17;0-300;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.7;-4.8;-2.5;-1.1;-0.2;1.0;1.9;0.0;0.0;0.0;4.0;4.0;12.0;12.0;44.0;52.0;67.0;92.0;135.583;231.0;343.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-17;300-600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.7;-5.7;-4.0;-2.8;-1.6;-0.5;1.0;0.0;0.0;0.0;4.0;9.0;12.0;19.0;52.0;82.15;111.0;137.5;168.0;310.85;340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-17;600-900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.6;-6.0;-5.0;-4.4;-3.6;-2.4;-0.1;0.0;0.0;0.0;4.0;9.0;12.0;19.0;84.0;113.0;138.0;173.0;236.0;308.0;396.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-17;900-1200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-8.9;-7.5;-6.4;-5.6;-4.9;-3.8;-2.0;0.0;0.0;0.0;4.0;9.0;12.0;19.0;123.0;178.8;242.0;274.0;315.0;384.8;433.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-17;1200-1500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-12.6;-10.3;-8.6;-7.6;-6.7;-4.7;-2.7;0.0;0.0;0.0;4.0;9.0;12.0;19.0;223.0;260.15;286.417;319.5;358.0;535.55;1218.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-18;0-300;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-8.8;-6.2;-3.8;-2.6;-1.6;-0.5;0.5;0.0;0.0;0.0;0.0;4.0;9.0;9.0;44.0;52.0;67.0;86.0;127.583;223.0;335.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-18;300-600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-8.5;-7.0;-5.0;-3.9;-3.1;-1.9;-0.4;0.0;0.0;0.0;0.0;4.0;4.0;12.0;52.0;76.15;103.0;129.5;160.0;302.85;332.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-18;600-900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-8.4;-6.2;-4.6;-3.7;-2.9;-1.6;-0.4;0.0;0.0;0.0;0.0;4.0;4.0;12.0;84.0;105.0;130.0;165.0;228.0;300.0;388.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-18;900-1200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.3;-5.8;-4.7;-4.0;-3.2;-1.8;-0.7;0.0;0.0;0.0;0.0;4.0;4.0;12.0;115.0;170.8;234.0;266.0;307.0;376.8;425.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-18;1200-1500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-9.8;-7.5;-6.3;-5.5;-4.7;-3.5;-1.8;0.0;0.0;0.0;0.0;4.0;4.0;12.0;215.0;252.15;278.417;311.5;350.0;527.55;1210.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-19;0-300;0.0;0.0;0.1;0.5;0.7;2.4;4.2;0.4;0.5;0.6;0.9;2.5;3.5;3.9;-2.7;-1.0;0.5;2.2;3.1;4.2;5.1;0.0;0.0;0.0;4.0;4.0;12.0;12.0;41.0;50.0;67.0;82.0;118.0;205.0;317.0;0.0;0.0;0.0;1.0;3.0;14.0;30.0;0.0;2.0;4.0;5.0;14.0;23.0;30.0
3010;2019-11-19;300-600;0.0;0.0;0.1;0.5;0.7;2.4;4.2;0.4;0.5;0.6;0.9;2.5;3.5;3.9;-4.0;-2.1;-0.5;0.6;1.9;2.8;4.5;0.0;0.0;4.0;4.0;9.0;12.0;12.0;51.0;75.3;98.0;125.0;162.0;291.0;314.0;0.0;0.0;0.0;1.0;3.0;14.0;30.0;0.0;2.0;4.0;5.0;14.0;23.0;30.0
3010;2019-11-19;600-900;0.0;0.0;0.1;0.5;0.7;2.4;4.2;0.4;0.5;0.6;0.9;2.5;3.5;3.9;-4.1;-2.8;-1.8;-1.1;-0.3;1.0;3.8;0.0;0.0;4.0;4.0;9.0;12.0;12.0;83.0;101.4;128.667;161.0;224.0;293.6;382.0;0.0;0.0;0.0;1.0;3.0;14.0;30.0;0.0;2.0;4.0;5.0;14.0;23.0;30.0
3010;2019-11-19;900-1200;0.0;0.0;0.1;0.5;0.7;2.4;4.2;0.4;0.5;0.6;0.9;2.5;3.5;3.9;-5.2;-4.0;-3.0;-2.3;-1.6;-0.7;1.3;0.0;0.0;4.0;4.0;9.0;12.0;12.0;107.0;167.8;228.667;262.0;302.0;371.6;419.0;0.0;0.0;0.0;1.0;3.0;14.0;30.0;0.0;2.0;4.0;5.0;14.0;23.0;30.0
3010;2019-11-19;1200-1500;0.0;0.0;0.1;0.5;0.7;2.4;4.2;0.4;0.5;0.6;0.9;2.5;3.5;3.9;-8.3;-6.5;-5.2;-4.2;-3.4;-2.3;-0.1;0.0;0.0;4.0;4.0;9.0;12.0;12.0;210.0;249.15;274.0;307.5;343.167;520.0;1206.0;0.0;0.0;0.0;1.0;3.0;14.0;30.0;0.0;2.0;4.0;5.0;14.0;23.0;30.0
3010;2019-11-20;0-300;0.0;0.0;0.0;0.0;0.0;0.2;0.3;0.0;0.0;0.0;0.1;0.1;0.145;0.2;0.1;2.3;3.4;4.1;4.7;5.4;6.1;0.0;0.0;4.0;4.0;4.0;9.0;16.0;25.0;35.0;53.0;68.5;99.0;181.0;293.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3010;2019-11-20;300-600;0.0;0.0;0.0;0.0;0.0;0.2;0.3;0.0;0.0;0.0;0.1;0.1;0.145;0.2;-2.2;0.4;1.6;2.5;3.3;4.3;5.8;0.0;0.0;4.0;4.0;9.0;16.0;16.0;36.0;65.0;91.417;110.5;148.0;268.85;290.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
